review_id,user_id,business_id,stars,useful,funny,cool,text,date
9lG0MAh1INx9pAh2O-ZJng,BN32ti-kK5yAnBXcmmdbJw,aocFstb9HenLJJ8PKeMrrg,2.0,0,0,0,"Had such a good experience getting lunch here yesterday that I went back today. Yesterday was 5 stars. Today was zero -- since I couldn't actually eat it. When I order a sandwich and specifically ask for no onions, it's pretty damn disappointing to get back to my office to find it piled high with onions. And they were caramelized, which means I couldn't just pick them off since they had seeped through the entire sandwich. I thought this place had potential, but if I'm paying for food, I'd really like to be able to eat it.",2018-05-09 17:58:42
-dNPx1Q9UjP5eZu36J2Euw,LykszpDp3cLY6TTxJ2xgCA,qKg3Vu-be1PExiSOX6pTqg,1.0,0,0,0,They have little to no seating and the is now the second time we've come here and had to wait an hour without being sat. This time there were 3 four top tables open when we arrived yet we and other were never sat.,2018-06-22 20:10:25
uZ-w6yMI1NgrjROjOOjh6A,r3QexFIhBXBT99canAgVEg,8uKxGuRRUplvJp30QTp2nA,2.0,2,1,0,"Being a fan of the Hoang Long locations in West Edmonton Mall and Chinatown (the latter sadly closed at the moment due to a staffing shortage), I was eager to try this third location which I believe is the newest and owned by the same family.

The place is absolutely huge with beautiful decor. We were seated right away and browsed through the extensive menu of Vietnamese and Chinese dishes. I believed I would be in for the same great taste and service I have experienced at the other locations.

What an absolute disappointment. I ordered a beef vermicelli bowl and my companion ordered the same but with chicken. The orders came in lightening speed (positive) and the chicken tasted great (positive) but my beef, although delicious, was mostly fatty and full of gristle (definitely negative). I think I spat more out than I swallowed. 

My companion finished first, and when the server came to clear his plates, he tried to take away the bottle of hoisin sauce we asked for which I was still using as I was still eating (another negative). 

Then, as I continued to finish my meal, he brought our bill to the table, without so much as asking if we would like anything else. We were shocked! I don't think anyone has ever brought me a bill while I was still eating. We felt as though we were being rushed out of the restaurant. 

Even though my friend liked his meal at least, we both agreed we won't be back.",2009-03-12 03:12:37
37GqrPhmQCurOnSyM5fIwQ,xi1jLkq4MuCoBqIRkWTXUQ,-7AGjO0qnOld_GZK9dNNkQ,1.0,0,0,0,"This was horrible. My first time. I ordered dry wings with sauce on the side and I waited close to an hour for 10 wings. The wings were horrible. Never again. For the money I paid, for this rot gut that I really want to throw out...never again.",2021-08-12 02:04:16
GWfjAhni_mX1Ln1iCyXb3A,5URPh85jnmkM12z1gyt9qw,LfEVV-TB0AO3PuGZNNmqcQ,1.0,1,1,0,"I wish I could put a negative rating on this place......this place crazy BAD the cook messed up my wife's burger. Told her sorry we will replace it, so his idea of replacing it was to take her food to the back,take the patty off and put it back on the grill (with the bites already taken from the burger)with other customers food and re-serve it to her. DISGUSTING stay far away from this place for your health. The cook even came out and argued with the manager about the nasty situation.",2017-12-25 23:01:20
2Ythq0DS1lTRl-TfjpRGaQ,riWDgbauId8TK7YFVgMNJw,Ro1I-E9gwe3t67_jz2cMkA,2.0,9,5,5,"Dammit! I was so happy to come here, and from the looks of the place, the visuals didn't disappoint:

rehabbed warehouse
off the beaten path
fast, efficient and friendly service
Tons of diners - both in-house and takeout
Everyone looks happy...

Except me.

I can't abide with a sauce so sweet it could be used as a dessert topping. And it was lasagna! This magical once-weekly special a former employee waxed poetically about before I jumped in the car to head over there. I girded my arteries with hypertension meds to waddle in carbolicious wonder. I took two bites and boxed it up. As I gnawed on my pre-made deli salad, I thought, ""Hey, my Mama likes sweet sauce. She'll eat it!"" My dining dollars won't go to waste. 

The next day, I stopped by to see her. She said,""How far did you travel to find the world's worst lasagna? Where's the ricotta? Even cottage cheese?! AND THAT SAUCE!""

You can see where this is going. On the bright side, it saved me from shooting my blood pressure up.",2012-05-31 21:21:23
ggxOfaHkZuIGqbChEXy3Kg,UOnhc5uwolyIBxBuDFH0jA,JmPZGysxdxvWV399VZsEig,2.0,0,0,0,"Ice cream was delicious but the workers were super rude to me and my family. We came in 15 minutes before they closed and they rushed us out and were very annoyed we wanted to try samples (was our first time there so we obviously wanted to try it before ordering). Didn't smile once and looked super rude. Once we walked out they locked the door behind us. As we were paying they were like ""thank god only 5 minutes left"" to eachother. As we ate our ice cream outside they shut off the lights. What a shame because they desserts are amazing",2019-08-07 02:08:55
JIIZT7pasPU9PpkLIbXckQ,Toy73t5mztBjB6XxRM3wYw,YVy2DgGfNmG5hWYbA7k8jg,2.0,0,0,0,"I lived the atmosphere and vibe. The art was beautiful and the workers were nice and friendly. But I was disappointed in the burger and fries. First the burger just wasn't tasty didn't have much flavor at all and fell apart almost immediately there was no form to it. I've made better vegan burgers at home and I had very high expectations hearing from others how good it was. But maybe they were referencing the sweet stuff. I went for the savory. The fries were good of course, how can you mess that up but I would of thought they would be making fresh cuts fries considering the whole vegan vibe. But at any rate I can say I tried to support and I have had a burger and fry there.",2019-06-30 03:24:54
DBCKciGLbt6Zt0vEHPX3SQ,ipz5Yrcur-TZ9w4qPQKmew,LImOqXSWUq-E_eNZhTUzmQ,1.0,0,0,0,Service was non existent despite having a reservation. (45 minutes after we got drinks and still no waitress for a food order) This is unfortunate because my margarita was really good! I will definitely not be back. Left annoyed and hungry.,2017-05-08 16:37:16
DLXwGGyzW00O4ODO2dlJNw,BXDJPDLUCFmD5AmU63HKow,y6WLMw5_I1d_kfMbYMOexA,1.0,0,0,0,"I pull into drive thru and get ""We can't take any orders right now we gone through a shift change"".  .... Uhhhhhhh lol 6:20 pm. Odd time for a shift change???   Smh. Friday  evening. Who's got the corporate number? Bet they dont know!",2021-07-30 22:29:24
Q7WkEDO78JoLRatqmgkg3g,G_mmHAew8msjnRVLnDbcOA,dg5EogyL3yaQaebdnQwdsw,1.0,1,0,0,"I was in here a month ago.   I asked for ground beef.   The girl behind the counter was annoyed with the restaurant because they were out of ground beef and none was being made.  She said this place is terrible I don't even care and just walked away.  Someone else finished my order.  

Right now I'm back.  2 people ahead of me.  Same girl behind the counter - whoever works Monday at 7:30.  She took probably a full minute slowly putting on her gloves.   After 10 minutes she was still on the same person.  The girl ahead of me was so pissed she just left, while I was in the middle of writing this yelp review.   Then I followed and left and am finishing this review in my car. 

The girl that is working right now has a don't care attitude, no positive personality, is slower than a turtle and completely unpleasant.   I won't come back to a place that employs someone so negative and so slow.",2020-06-16 00:36:42
3ZxcFLAdrHsIBo294mYAhA,qaZHuSY--XtCplZdy0o36w,08z7zyu59SwDAHcbxLSIfw,1.0,4,0,0,I had to use this pharmacy because it is the only one Renegere uses to compound their products.  They took my order last month on 12/7 and charged my credit card for $137. It has been almost a month and I have not received my Rx. Checked with the post office and they have no record of it.  No tracking number sent to me or phone call saying product was on its way.  Tried calling them and they were closed.  Be careful! UPDATE:  today is Monday.  It is afternoon there in Florida.  You would think if they REALLY cared about their customers that they would have returned my phone call.  This is a SHADY operation!  AVOID them.,2017-01-06 23:13:39
eYt1iQ4ZHFtC8c9Oe9mhIA,dNvTCm4FzCnH1jAGGoLrdA,RUgNtJ046NNtlya4-qUB3w,2.0,0,0,0,"After a long day of travel today, all I wanted was some chicken wings. I came to Sloppy Joe's and ordered wings, but they had run out of wings which was already disappointing. So, I ordered a buffalo chicken wrap, and it was very gross. It was not spicy, the chicken was too crusty, and it was overall bad. Sloppy Joe's only gets two stars from me because of the hot waiters and their speed in getting food out to us!",2019-12-28 02:17:35
9yAMJ29UpBSEB421R8NURg,T0YC5WOQvnPciDUEiOiqig,ruAEIYgMplMVbsoldW279g,1.0,0,2,0,"My boyfriend and i came here to try it out and we were extremely underwhelmed to say the least. We sat inside and waited forever for a server at our rickety table. The atmosphere was strange - the large flat screen television played in the dark bar like sitting area while techno music played in the background. 

The food was subpar. I make better hummus by far! The gyro was dry and cold and our waitress asked us how it was and we told her ""dry & cold"". Her response - well besides dry and cold how was it? Ummmm, speechless. She explained our over 45 min wait for food by saying the kitchen was confused. No apologies, no manager, no nothing. 

Will not be returning, ever. I believe this location must be cursed with the number of failures that have come and gone . . . womp womp. 

I'm usually not this harsh, but seriously, bad.",2014-09-05 23:03:29
DmaXv9QyZBT3D0lgvxS_nQ,DK35CUWSp13IreVzIoKK2g,V8Xloxz2ozwBHCUSu0QGNw,1.0,1,0,0,"AVOID THIS LOCATION AT ALL COSTS!! I was so excited to have a newer, updated Starbucks in the area, but that excitement quickly disappeared after the first few visits. I always use the drive-tru, which is supposed to be quick and convenient... not at this location! The few times I purchased coffee at this location I spent an excessive amount of time (always 10+ minutes, once almost 20 minutes) in the drive-thru. 

Yesterday, I was driving by and saw a very short line, and decided to give it another go. My mistake. There was no line, only one car that pulled up right before me. They quickly ordered their ONE DRINK, pulled up, and I ordered my ONE DRINK. From the time I placed my order it took 15 minutes to get to the window. The line of cars behind me was now at a whopping 9 count. The time it took to place two coffee ordered the line quadrupled in size. Let me repeat that... I WAS THE SECOND CAR IN LINE, AND IT TOOK 15 MINUTES TO RECEIVE MY ICED COFFEE. Thank goodness I wasn't that 9th car in line, they're probably still waiting for their coffee. 

EVERY time I come to this location... I wait... for a very long time. It's an ongoing problem that seems to not be given the attention by staff that it needs. It's a shame because it's a beautiful and convenient location.",2019-05-02 14:42:59
aCxl2qvFGPr2mxS93H3cyw,rcxe77LUEMRv9yr-8zjAeg,vDFMen3_UvgbMvMOjkVMyw,2.0,0,0,0,"I have real mixed feelings about this spot.
The owner Phil, seems to be a good guy and the quality of the work seems to be good...BUT...
If you're in rush, have plans, make an appointment, disregard all that! No matter how I approach it (I've tried a few times), whether I drop the car or wait for it, whether I have an appointment or not, it takes forever!!
Latest ""experience""...
I drop off the car Wed night (after calling two weeks prior AND the Mon before) with the stated expectation of picking it up after work as I had meetings and plans that evening...
I left a note with the keys requesting a Thurs AM phone call with the estimated cost before work begins...
First, I never got the phone call with the estimated cost, but more on that later...
When I arrive around 6:00pm Thurs evening for pick up, the car is still on the lift!
I then hear all about the tough day HE is having, but nothing about when the car will be done...
Long story short, I didn't leave with the car until 10:30pm!!!
I noted to him three times, he could have called me and told me that the car would not be done until late, then I could have pursued my needed plans for the evening, three times I noted that...
I noted that my plans were needed prior to my trip departure, that now my departure time will be pushed back by a few hours which cancels my pre-paid plans for Friday evening...
I noted that all that could have been avoided with just a phone call...
And about that requested estimate?
The final costs came in about 30-40% higher than I expected, 30-40% higher than I was led to expect in prior conversations...
So to summarize,
- no estimate as requested,
- a wasted evening and cancelled plans,
- final costs 40% higher than expected,
- travel plans delayed,
- pre-paid plans wasted...
As noted previously, Phil seems like a good guy and does what seems like quality work, just be prepared to spend MUCH, time AND money.,,
...by the way, did I mention that NOT ALL THE WORK WAS DONE?...",2017-05-26 15:49:44
kPq9t2yxEQZoDl9JVgt_XQ,207Hatf_iqkV78Co7wInLg,T2efmAOQwOyGebPBlDpEfg,2.0,0,4,0,I don't think I'll be coming back to this Deli because of the single-use plastic waste that they use. I decided to eat at the deli so that I didn't have to take any packaging home but when they brought my tuna salad it was in a plastic box served with plastic forks and for plastic salad dressing containers. My pizza was served on a paper plate. I didnt get them to go. I had to take everything home to see if I could wash it out and recycle it. I doubt that I can. I cannot accept this type of business practice as it is SO against the environment. I could see them charging what they do if they had compostable materials or served it on an actual plate that they washed.,2019-04-29 22:03:40
rJrIYFv0tNeaCCkjmOD74w,_O6fo5agsJt07Y99fl68Pg,s0jcuex44ULcMRtzC9-RUQ,2.0,1,0,0,"Only reason I'm giving 2 stars instead of 1 is my first experience here was great! This time if I could give 0 stars, to it I would.  My husband and I waited over an hour, which we were ok with, but where they sat us we were not! Part of date night is atmosphere, they didn't even ask us if we were ok with sitting in their dark, dungeon of a patio in winter! We would have waited a while longer to be seated in the bar or restraunt.  The drinks were not up to $10 a glass standard. When I told my waiter my drink wasn't good, he acted like I was an idiot for even thinking that. The chicken was also very dry and over cooked in the nachos. We do not get out much and this date was special, their patio mid winter is not a nice place to sit! We wanted to be inside with all the other people. It felt like being sent to the hall to do your work in elementary school. Maybe the hostess should ask first if they are going to seat you somewhere other than the inside restraunt.  The staff was just ok, they seemed stressed or something. Not like the super friendly people that waited on us the first time we came here. We spent close to $100 with tip, such a waste of money.",2015-02-17 17:00:01
c0PMuZecG8uKZpzlYEs36Q,QM3cNh-u31Z5alYC3h1RnA,--FcbSxK1AoEtEAxOgBaCw,1.0,1,1,0,"I used to come here quite frequently but never will again after my last experience. I pull up to purchase a wash, tried using my credit card and it didn't work. I then tried using cash and the machine rejected both bills I had. I then tried using Apple Pay and that would not process either. I have never had issues with the machines here before. Anyways, I'm sitting at the machine for about 5 minutes getting frustrated. There are 2 guys at the front of the wash looking at me yet neither of them bother to walk over to me to offer to help during this entire time. That to me was the most frustrating thing, clearly I was having issues and instead of coming over to help they just stood there and stared at me/watched me struggle.
Clearly they could care less whether I purchased a wash or not. Maybe this place should hire some more competent workers or people who actually care about the customers. 

I quickly reversed and the guy was still kind of staring at me while I pulled off. I rolled down my window and said next time if you see someone is struggling with the machine for 5 minutes maybe you should walk over and help. And he replies ""I thought you were using cash"". What difference does it make?! Clearly the machine wasn't working regardless of using cash or not, in fact, I tried every payment method available and it still didn't work.",2018-05-13 13:12:18
Qw7gTbeLjk05lnyW61y0tw,FIzXp1WdZSEwrAF6fHYQ-A,w38Oz8HarRfXVvnev33lBQ,2.0,0,0,0,We had the bbq chicken and jerk chicken sandwich and unfortunately we were unable to tell the difference. Tasted the same exact. However their combo meal is worth it since it's only $4 additional with 2 sides. Positive - their bbq sauce is unique and def has a great taste,2020-12-23 18:26:48
Kt3uW2NJEkOfPPeGjjnqUQ,PCwd--E0pCa44zianVU_Lg,5XJsZt4HFjSbAdc4dkWVKQ,2.0,0,1,0,"The presentation of your bland, mediocre sushi will be the best thing about your meal. It certainly won't be the management who insults you when you try to diplomatically try to explain why you sent back a totally disgusting roll. I'm going back to Yoshimatsu.",2014-12-07 01:50:18
3rQKqS2jKo1h2eykoPVJJg,QlhZRxN2pM9vueGGaEHr8Q,Pd5v5R0bjAB1aMugSkJ0xg,1.0,0,2,0,"If I could give this place 0 stars I would. They have the rudest customers, staff, and owner.  Absolutely horrible addition to the neighborhood (especially for all of the people who live in the grove and have to hear their customers screaming profanities, revving their engines and being sickeningly disrespectful). This place will NEVER get my business,",2013-10-06 18:28:07
jyA_tf3rmXm2Xue7mHZXKw,whcCn14j-pjuufRRj1UhQQ,rnWc8mgFnziFBbDmhdetzw,1.0,0,0,0,"My daughter's passport application was sent the same day as mine, 2/16. I received my passport on 3/23. It is now 4/26, I still do not have my daughter's passport and we have a flight booked for 4/28! While I understand that the individuals that answer the phone literally have no control of the passport processing center, there has been literally no response from the New Orleans office from my 4 attempts this month to get information on the passport! We are going on 10 weeks here and literally NOTHING! This is unacceptable.",2019-04-26 17:16:15
B_8AftW0uvlwVHMNqDDtZA,10luO4yhWLPiCtfN3lVITg,qsAZNQ-6P4I9r7onkBZJ_g,2.0,0,0,0,"Went out with a group of nine friends tonight (Friday) to celebrate a birthday. Even though the place was empty, it took awhile for the server to come over and take our drink order. For most of the night, we grabbed any server we saw just to get some service. When we finally were able to order, we opted for the family style dinner where they charge you $25 per person. You get brisket, chicken, ribs, and sides of collard greens, coleslaw, and baked beans. The portions were definitely on the small side. However, the food was pretty good. I enjoyed the ribs and chicken. The overall experience was poor, due to the lack of service. The bill included gratuity which is probably why the place is empty and no one there seems to care about providing better service.",2015-11-07 06:45:00
s1tGdqRJ-X9bTWV8CrQK_Q,lgSQEySRLBKzcH-kSfbGrg,yHfowdGEpZn3VCcK9ar3mQ,1.0,2,0,0,Staff was extremely rude and I wasn't to pleased with the way my nails looked either. Would not recommend!,2015-02-18 22:13:09
K7HpvjgNs8EJEjKdbpaomw,kAdUET4gL028JsJM_MWXVA,gNZC4qA7eMLQpUMeCYPAoA,1.0,3,5,0,"Spent $12/person for 2 SMALL exhibits. The Italian clothes exhibit wasn't impressive at all. By technicality, I could've taken off my Franco Sarto thong sandals & put them in the display window next to the other ones there made just last year! Some of I t was like they went shopping and put stuff on display. 
The post card collection was smaller and didn't have any connection to the textiles hanging from the wall, except that they, too, were around the same time period. Very odd.
1 additional exhibit they identified was 12 high school art projects in a hallway. Do NOT spend your $$ here. Best part of the visit, the shirtless college guys running up the museum steps on the way out -which cost me $0.",2015-06-26 00:23:36
UZOX3APXaOO3biD-dizdNw,hpl0tXt1RuOvxkkMO1w2kA,75QVTzumUFpkRYxWuREI9Q,2.0,0,0,0,Honestly this sonic is a hit or miss and it's annoying. We always order through the app to get our drinks half off (which is awesome) but whenever we order we ALWAYS wait as if we drove up and ordered. It's so annoying.,2019-05-09 21:52:21
BpfG_-LEe925NVulj7ezrA,k1kQEAU4ZM7dU8Y4NXsFgg,iRKqRLxMXtZWbwfQESgaHA,1.0,4,0,0,"Comming from the airport the service to downtown was fine, but the fee charged for round trip was $25 although I was informed it was $18 by conference planner.  THE TICKETS ARE NOTED AS NON REFUNDABLE.

While booking the roundtrip at the airport terminal shuttle desk, I scheduled an appointment for 5:30 am pick up at the hotel, called and confirmed the day prior, and in the lobby that morning of departure, were 3 others that had done the same.

While waiting for shuttle, I observed 2 of them drive by hotel, and did not stop.  A cab driver that was there told us that they never pick up at any time other than their 6:00AM  start time no matter what you ask for.  After waiting 10 more minutes it was evident that the cab driver was correct, so we spilt the cab fare to get to the airport assuring sufficient time for departure.

Driving past an all night gas station at the end of downtown area, we observed the 2 shuttles, and their drivers visiting each other, apparently waiting for their 6:00AM start time.

NEVER BUY ROUND TRIP TICKETS FROM THIS COMPANY SHOULD YOU HAVE AN EARLY FLIGHT OUT, AS YOU ARE NOT A VALUED CUSTOMER AND RISK THE LOSS OF YOUR MONEY.",2012-03-11 14:12:12
iH1j2i2metZ57L1W5MUEeA,anSyQUX30dCv5B3bVLUkzg,U_qJFLZ_iGCfy8R3gO8JVw,2.0,2,0,0,"I dined here during their lunch buffet, and the food was just bland. I understand that they dumb it down so everyone can enjoy it, but come on. They could at least put a few spicy options out. The food was fresh, and the buffet is affordable, but I just didn't think it was that good.",2014-05-26 20:03:24
xgY6K_MZ6D4T1M22Tuas-A,AcWmJz7a7IT9mfR3EPKnUA,QhI1JSjGUOnegpB1_QFLRA,1.0,0,0,0,"My hair has been completely damaged because of this salon and the stylist named Maggie. My hair is super dry, lifeless and the color is horrible now. While trying to dye the gray out of my brown hair, Maggie managed to dye all of my roots midnight black. Trying to reverse this process, she then stripped the color and left me with a head of hair that looked like I had used too much sun-in (e.g. orange streaked brown hair.) The whole process was over $130 and was a complete waste of money. It has been a month since I had this experience and I do not plan to return to this salon.",2015-03-19 18:11:31
popo1mn7k3P4T0kmb2gCXQ,iPLshcwvN9M9lfLA8u9C7w,5KS5b5-ip8znhJS_CYdzeQ,2.0,0,0,0,"Burger was underwhelming,  pizza was basic, happy hour is only on Thursday Friday, and the BBQ sauce is a little off.  The building is beautiful and the service was very good, but the food was not even standard pub fare.  Also why give only 4 lettuce wraps and then enough ingredients to fill 8?",2011-02-04 19:17:52
YZfESb9eZKV-MfJ5eA0_uA,XvPAyqtZ26cYWEDmRoRtig,L_P-FSan8ln6Kiybel7Yrw,1.0,0,1,0,Charged me $3 per fountain drink and didn't inform me that there wasn't free refills until I got the check. Food isn't bad but $3 for fountain Coke is absurd,2016-02-16 22:27:26
aRYBpwGgB4CEb6iFKsDDrA,OsNxntLiYsNxUpIAPnGrTQ,IRF5JWf1dByxOwRxhz9Sbw,1.0,0,0,0,So I go there to have brunch. Waiting for 10 minutes to be seated no one acknowledged we were there a party of 2 before us was waiting then a party of 4 come in after us and saw people they knew and went back.  Then 5 minutes go by and a waitress comes out and say give her 5 minutes so I ask her why was the party seated prior to us when they arrived after us. She said give her 5 minutes. I asked her to speak to the house manager I explained to him the owner what happened his reply was oh well give us about 5 minutes to have you seated I declined and left the building. HORRIBLE CUSTOMER SERVICE.,2019-03-24 18:46:55
x509GjX6z_kn94rZxXSpvQ,amP_nR6mv_kJS375ESHzdQ,w__UZfNB79VSXmFUWhAVyA,2.0,2,3,0,"While very trendy on the inside, the quality of the sushi nor the service lives up to those expectations. We ordered sushi to go from here and they told us 10 minutes. We arrived at the restaurant to find the two orders the place were rather overpriced, quality unbecoming, and we waited 25 minutes while ordering overpriced drinks at the bar. I don't think they have a legitimate sushi chefs. Rather a bunch of college students have taken some course on how to make sushi.",2015-08-06 00:02:08
uNPbzUtjFyMMgq3Q6LUBWA,BPVXRlRKjntLx5mNgyD7pA,g5mA5K0yQLu1B_kmjX0g8Q,1.0,0,0,0,"I used to love Lupi's.....it has gone downhill since the owner passed away.  I believe his niece and nephew are running the business and they are TERRIBLE!!!!  Fought right in front of me and my daughter for 5 minutes straight.  The last 3 times i called for delivery I was told 45 minutes and an hour and a half later they showed up with cold pizza all 3 times.  I said something to the driver and his excuse was ""well we have to come all the way out here"" I live 9 minutes from them.  I am done!! Awful service.",2017-12-12 18:30:50
ad6r-7ATbnWFXSYUu-T3nw,0pEOtdIIzBFtNQAmtkZXTw,ny1N_Py01kVoGOvL9oKjMQ,1.0,1,0,0,Not one of my best customer service experiences in quite some time. Left me wondering why afterwords. The waiter was inattentive and extremely attentive to a table sited a little later after us. My glass of water had lipstick stains and I only wear chapstick. I should of talked to the manager. I regret it now. I don't recommend this restaurant.,2017-06-03 23:18:07
Pakfd8SEF6ZZJPjxS6FMDw,MaNJcoTLf0kBl4ll9Vdp6A,bGEi2BqDNGYFDtNzJhpABw,1.0,2,0,0,Terrible slow service. Waiting nearly 30 minutes for take out shakes. Drive through got theirs straight away. Still waiting,2014-08-30 04:05:41
kcgJl-FDrvPH-N99GdIT0Q,Cr7S6cwiC5n-gE64lpNNPw,5bBT9M8xCybFd9wVWUYvJA,1.0,1,1,0,Pima College advertises dental services dental in my ass cleaning is not dental services they refer you to some high-priced oral surgeons who wants $400 per extraction   What a complete waste of time to call the number you get a run around oh don't you want his teeth cleaned no I need it my teeth polled and I just keep playing games and games again I can only imagine what kind a horrible dentist come out of that place that must sound like the worst college on the planet they teach you how to clean peoples teeth I don't think I extract them that doesn't make any sense that that is a Mickey Mouse college,2019-06-28 23:03:27
SR71JxDta5kT8lh4WojYjA,h8_Mzh_ndxFwxQgLZsRs9w,zzbZtgPYZS8sTIWQH6DwEw,2.0,10,51,9,"Do you ever pee in your shower?

- Sure it's kind of gross, but try it, you may like it.
- It kind of smells when you first start, but it actually goes away pretty quickly.
- It's not unusual to tell people you don't do it, while secretly doing it every weekend.
- Stopping midstream can be difficult, just go with the flow. You'll know when you're done.
- Don't let anyone judge you for doing it, different streams for different teams, right?
- It's something you do when you're younger but usually do less of as you get older.
- It certainly doesn't hurt anyone and can even be quite fun, but you still feel kinda dirty doing it.
- You can pretty much do it as late in the night as you want.
- No one's going to stop you, unless you're in a relationship.
- Some people actually look forward to it, even get turned on by it, and yes, believe it or not, it can actually lead to sex.
- Quesadillas and Deluxe Cheese Fries.

Spending an evening at F&M's is like peeing in the shower.",2010-10-09 03:30:11
ibUA4599RShgnYpZxJS3dg,O7Lx0qu1VLqbHHseYe9Wjw,rBUoDqpc0Lb861-S8rUcFA,1.0,0,0,0,I am so disappointed at this place. I always come here all the way from Riverview all the time and even sometimes get it delivered since it's so far. Today I took my family took the drive all the way and as we walk in the store they turn us away told us it's closed. We literally walked it at 10:00 pm on the dot and turned us away. With two parties still in the store eating and one being served. I thought this was such bad customer experience. They just lost a loyal customer for sure.,2017-07-21 02:30:32
eMJGXw9_kEBPV712gK9uYA,H9qKiwIadDG9XOcm5AFsnQ,WRSbf7EMHP_sOHisXzq23w,1.0,3,0,0,"Has the potential to be great but doesn't deliver. The decor is elegant and updated, but the two rooms in which I've stayed were besmirched with grime. 

This was my second stay at this Hilton. The first was disappointing in that my bathroom sink was backed up with hair and disgusting buildup from former guests. I reported the issue to the front desk staff upon checkout. 

Because the location was ideal for a repeat trip to St. Pete, I thought I'd give the hotel another opportunity to stand up to the Hilton brand, once synonymous with luxury. The morning of my flight I phoned to confirm my reservation and reminded the female customer service rep that my previous stay was less than ideal. I asked that I be put into a room free of grime and plumbing backups. I was reassured that my room would be clean. 

Much to my chagrin, within minutes of settling in, I noticed two black hairs in and on the sink, purple shampoo residue on the shower soap dish, and creamy goop on the inside of the shower curtain. Urine had stained the sealant on the toilet lid fasteners. Some came off the toilet easily with a tissue. The facial tissues themselves were as gentle on my skin as a cat's tongue. 

White crud (perhaps plaster from the ceiling or wall) streaked the darkening curtains. 

Getting the room to a comfortable temperature was impossible. Even with the heat turned up high for hours, the thermostat would not reach beyond 72 degrees. 

Although the bed provided a restful sleep and the linens were soft, black makeup stained one of the formerly pristine pillowcases. 

The television worked poorly and had little to zero reception on several of the twenty or so basic stations. There were no instructions on how to operate the tv and its functions were not self apparent. 

The hallway decor was obviously beautiful at one point. Now stained lampshades were left off kilter.  Overlooked and forgotten like the dirty martini glass waiting on the floor for a lift. It was there when I arrived. It was there when I checked out. 

When I tried to order room service 24 minutes before delivery was scheduled to end, nobody answered the phone. I ended up selecting a grab and go cold sandwich from the lobby pantry. As I approached the front desk to pay for my food, I relayed to the clerk some of the concerns I had about my room. She was sweet and comped my sandwich and chips. She also handed me a coupon for a free breakfast. I had eaten in that restaurant during my previous stay and knew to steer clear. Someone in that kitchen loves to use salt.

Had I not seen my bill, I would have sworn I was staying in a roadside motel. This Hilton may be nicely appointed with the latest in interior design, but the ick factor overshadows the shine.",2017-11-15 18:55:50
U37fzAnKtzzdshM-426Ykg,shnGS8wf-aOLWCMVyco4Kg,DJNfRRriNf08VJd1uBHmrw,1.0,0,0,0,"0 stars! I've heard so many amazing things about this Boutique. Unfortunately I went in and I don't think I've ever had a "" you're invisible"" experience until this. I don't think I have EVER walked into a boutique and not been greeted, asked for help, etc. Unfortunately, I saw and wanted 2 beautiful dresses and gave the benefit of the doubt that eventually, someone will engage with me. I walked around for less then 10 minutes with awkward silences and almost a forced conversation with the other customer in the store from the associate. Customer service and inclusivity is sooo important, needless to say I did not purchase the 2 dresses I really wanted. I couldn't force myself to give support or business to a place that intentionally disregarded my presence in their facility. :/",2021-09-05 19:44:49
iqn1lRSWJnDbnZ6K2j6t0A,CLJj91w7WF_29HT5sy7sVg,W4aXtdp4MVjXLWIG7aGsUQ,1.0,0,0,0,"I've worked in the industry for 10 years, I've taken ABC CLASSES and I was told at 5:00pm on a Saturday that I had too much to drink after having 1 drink at the bar.  Short brunette girl with blue eyes thinks she knows what's going on instantly because I mumbled my words.  I have a speech impediment and I find it extremely disrespectful that she gave me zero chance and did not try to talk it out with me because if she had, she would've realized she was wrong.",2019-11-23 22:28:39
gA5-PBBVZTy2bqKwG5vXMA,gA7bZDo41b3puPMK93URNg,PEuRhYwIj8HoorVLPEXvOw,1.0,3,0,0,"Very frustrating to cancel! We were originally told when leaving the gym on a Friday night that we could call M-F, 9-5 to cancel our account over the phone. 
I called on Tuesday at 11:30 and spoke to someone at the front desk who told me that cancellations weren't allowed over the phone, so I asked to speak to whoever was in charge of cancellations. I spoke to Claud who then told me that cancellations were only done on Mondays over the phone - which seems dishonest considering I had been told first that cancellations could be done over the phone, then that they weren't. Now, they could only be done on Mondays? Not only that, but he was very unhelpful, brisk, and rude when I spoke to him. 
Later, my boyfriend called back in and was told the same thing by Claud, who transferred him to corporate. Thankfully, corporate was able to cancel his account immediately and did so kindly. 
There was so much miscommunication between all the employees, and no one knows what the policies actually are. Super unsatisfying experience when you have bad customer service! Won't be giving an LA Fitness gym business again.",2017-08-08 16:30:14
